#{"t_start": 1716098826.586838, "env_id": "Sprites-v0"}
r,l,t
28.919196,40,350.017317
26.580048,40,350.071853
23.901935,40,350.12726
22.280949,40,351.172177
28.148956,40,351.226046
28.320057,40,352.268602
32.229791,40,352.325046
29.067279,40,352.382376
28.028237,40,353.426881
18.287898,40,353.484142
25.422879,40,354.528071
28.580823,40,354.585384
25.915227,40,354.641377
32.121724,40,355.685968
28.901982,40,355.739087
27.362941,40,356.78193
26.08439,40,356.835584
32.377062,40,356.889225
27.493642,40,357.928564
26.919902,40,357.981806
31.421716,40,361.421852
30.432016,40,361.481326
27.634072,40,361.536797
28.514408,40,362.609952
25.510376,40,362.665179
29.516723,40,363.746579
27.267181,40,363.80611
26.28226,40,363.863439
28.841011,40,365.042326
26.841899,40,365.10841
25.81773,40,366.411623
25.559744,40,366.479007
30.836468,40,366.543194
22.163638,40,367.665131
19.992493,40,367.722856
26.95527,40,368.811487
30.443233,40,368.869687
29.689406,40,368.929363
24.213437,40,370.032172
28.816976,40,370.091014
31.726036,40,371.190784
31.130961,40,371.24945
24.805022,40,371.309733
23.010105,40,372.420057
31.255028,40,372.480216
