#{"t_start": 1716814057.7257018, "env_id": "SpritesState-v2"}
r,l,t
31.597156,40,253.676728
30.932711,40,253.746408
32.859616,40,253.814438
33.7409,40,253.882714
33.515434,40,254.662341
32.932569,40,254.731559
35.767783,40,254.801643
35.219643,40,254.869732
34.150513,40,254.939619
34.162039,40,255.724206
33.039824,40,255.794593
30.857688,40,255.863666
31.169673,40,255.932104
36.544964,40,256.000141
30.958206,40,256.789639
36.435297,40,256.860293
33.545058,40,256.927569
32.62401,40,256.997123
29.645957,40,257.066737
31.01279,40,262.186892
35.386252,40,262.256288
35.208359,40,262.327199
32.668501,40,262.397572
33.800898,40,262.464044
31.866892,40,263.208546
32.826367,40,263.276535
27.097531,40,263.346195
33.847022,40,263.41404
32.931396,40,263.480887
30.947343,40,264.266163
31.340815,40,264.338054
36.119039,40,264.405651
31.403082,40,264.473365
33.636343,40,264.543825
34.998022,40,265.353671
32.26637,40,265.424727
35.61668,40,265.497127
31.358886,40,265.565674
34.239999,40,265.632964
31.016788,40,266.414209
26.882022,40,266.480978
35.2261,40,266.54879
33.180767,40,266.618543
33.949402,40,266.688175
30.402598,40,267.469928
32.187704,40,267.538194
31.870823,40,267.605755
29.804811,40,267.671717
34.865723,40,267.738698
34.131292,40,268.532403
32.349351,40,268.600474
29.901373,40,268.67013
32.011161,40,268.737396
30.785876,40,268.807989
33.672971,40,269.597356
34.666671,40,269.665401
34.041384,40,269.733166
34.424676,40,269.801301
33.024386,40,269.869311
28.411804,40,270.652871
30.541736,40,270.723485
28.509223,40,270.7903
35.202131,40,270.862172
34.100997,40,270.929449
32.552412,40,271.717313
29.577592,40,271.785673
33.029253,40,271.855708
30.723396,40,271.922152
30.794271,40,271.989682
32.324064,40,272.776787
33.325304,40,272.846809
34.230565,40,272.914021
32.801553,40,272.983232
33.635712,40,273.053003
31.966087,40,273.847711
33.482257,40,273.9159
30.93306,40,273.983922
34.85273,40,274.053273
33.763507,40,274.120862
33.658444,40,274.934168
31.269665,40,275.004793
29.67144,40,275.073709
32.079133,40,275.142322
34.054449,40,275.21207
32.979414,40,276.005756
31.618836,40,276.079916
24.598286,40,276.151435
28.091234,40,276.217556
31.89869,40,276.28797
33.272237,40,277.073893
33.672232,40,277.142948
33.06535,40,277.20955
34.894843,40,277.276715
31.062552,40,277.343292
31.339014,40,278.094383
34.61148,40,278.163614
33.640482,40,278.230882
33.537622,40,278.299919
34.036815,40,278.367337
32.425928,40,279.151717
34.440026,40,279.221921
34.259563,40,279.290482
32.053185,40,279.360195
31.385174,40,279.426259
31.917102,40,280.213318
32.747826,40,280.284629
33.532233,40,280.354091
29.608977,40,280.421571
34.752291,40,280.491053
33.626251,40,281.246356
34.485133,40,281.31853
32.892195,40,281.39033
32.417138,40,281.459539
36.514016,40,281.527615
33.038565,40,282.328134
33.347728,40,282.400851
30.478206,40,282.470827
32.361033,40,282.538483
32.820413,40,282.605284
33.048518,40,287.743078
32.88646,40,287.812437
30.914294,40,287.881955
34.388554,40,287.951393
31.637295,40,288.018609
30.973942,40,288.805718
32.737185,40,288.875885
30.786198,40,288.945436
34.966227,40,289.015151
34.310549,40,289.08392
33.544744,40,289.863869
31.9231,40,289.93469
31.490169,40,290.001208
33.046653,40,290.07135
35.259557,40,290.13943
31.437923,40,290.911477
36.554477,40,290.981678
32.184551,40,291.051544
32.287143,40,291.118222
28.952602,40,291.186656
31.942295,40,291.96494
33.074817,40,292.03461
32.100278,40,292.103276
35.819877,40,292.171021
34.332921,40,292.240324
32.539834,40,293.02091
33.233592,40,293.088774
33.789355,40,293.157332
33.618064,40,293.226813
32.896394,40,293.294451
31.297587,40,294.06723
30.179053,40,294.134716
34.552817,40,294.204393
35.00499,40,294.271552
30.538923,40,294.339264
34.31741,40,295.125465
32.045565,40,295.196526
33.102203,40,295.267848
30.151602,40,295.336186
31.936651,40,295.404385
26.718063,40,296.190697
31.610693,40,296.262228
32.757035,40,296.330277
32.122533,40,296.402559
34.735592,40,296.47121
